step,train_loss,lr,grad_norm,tok_per_sec,val_loss
4135,3.312706,8.526203e-05,0.1907,75932.07,
4136,3.352996,8.518366e-05,0.2035,75924.08,
4137,3.382773,8.510541e-05,0.1944,75913.25,
4138,3.337539,8.502728e-05,0.1924,75932.03,
4139,3.385703,8.494926e-05,0.1883,75934.82,
4140,3.395244,8.487136e-05,0.1918,75931.78,
4141,3.417902,8.479357e-05,0.2568,75934.99,
4142,3.363431,8.471590e-05,0.2032,75923.35,
4143,3.338492,8.463834e-05,0.1992,75931.26,
4144,3.235456,8.456090e-05,0.2052,75928.36,
4145,3.219474,8.448358e-05,0.2101,75919.38,
4146,3.184074,8.440637e-05,0.2065,75913.30,
4147,3.267296,8.432928e-05,0.2191,75897.39,
4148,3.241499,8.425231e-05,0.2232,75926.99,
4149,3.243051,8.417545e-05,0.2050,75930.37,
4150,3.157856,8.409871e-05,0.2050,75934.01,
4151,3.248393,8.402208e-05,0.2105,75940.45,
4152,3.184606,8.394557e-05,0.2139,75929.28,
4153,3.281797,8.386918e-05,0.2042,75933.29,
4154,3.159519,8.379290e-05,0.2101,75928.16,
4155,3.248751,8.371674e-05,0.2090,75936.75,
4156,3.371383,8.364070e-05,0.2219,75934.70,
4157,3.407781,8.356477e-05,0.2119,75934.59,
4158,3.384932,8.348896e-05,0.2039,75927.08,
4159,3.405280,8.341327e-05,0.2048,75937.20,
4160,3.411144,8.333769e-05,0.2112,75937.56,
4161,3.456565,8.326223e-05,0.2085,75931.16,
4162,3.399879,8.318689e-05,0.2167,75932.82,
4163,3.406176,8.311166e-05,0.2036,75930.88,
4164,3.416478,8.303655e-05,0.2022,75925.66,
4165,3.416837,8.296156e-05,0.2064,75929.75,
4166,3.425993,8.288668e-05,0.1960,75929.97,
4167,3.390155,8.281192e-05,0.1949,75931.93,
4168,3.421579,8.273728e-05,0.2016,75936.88,
4169,3.410648,8.266275e-05,0.1965,75931.42,
4170,3.406590,8.258834e-05,0.1906,75929.56,
4171,3.443617,8.251405e-05,0.2012,75937.71,
4172,3.424305,8.243987e-05,0.2048,75932.70,
4173,3.397756,8.236582e-05,0.2100,75934.23,
4174,3.358166,8.229188e-05,0.1989,75930.03,
4175,3.405247,8.221805e-05,0.2004,75927.36,
4176,3.350113,8.214435e-05,0.2110,75928.35,
4177,3.397077,8.207076e-05,0.2028,75931.56,
4178,3.392012,8.199728e-05,0.2314,75928.49,
4179,3.382431,8.192393e-05,0.2134,75931.33,
4180,3.401283,8.185069e-05,0.2058,75924.47,
4181,3.461998,8.177757e-05,0.2008,75934.99,
4182,3.370622,8.170457e-05,0.1994,75930.24,
4183,3.359743,8.163169e-05,0.2020,75928.00,
4184,3.342677,8.155892e-05,0.2005,75932.76,
4185,3.313257,8.148627e-05,0.1953,75931.50,
4186,3.348016,8.141374e-05,0.1949,75940.73,
4187,3.380802,8.134132e-05,0.1959,75934.14,
4188,3.366396,8.126902e-05,0.2020,75925.71,
4189,3.362957,8.119684e-05,0.1944,75937.74,
4190,3.342091,8.112478e-05,0.2038,75931.30,
4191,3.213826,8.105284e-05,0.2010,75937.40,
4192,3.171109,8.098101e-05,0.1985,75941.06,
4193,3.265536,8.090930e-05,0.2289,75934.78,
4194,3.243271,8.083771e-05,0.1962,75937.46,
4195,3.191575,8.076624e-05,0.1987,75936.54,
4196,3.236412,8.069488e-05,0.1945,73303.22,
4197,3.225565,8.062365e-05,0.2026,75936.11,
4198,3.226675,8.055253e-05,0.1879,75926.61,
4199,3.183620,8.048152e-05,0.2016,75933.83,
4200,3.248685,8.041064e-05,0.1942,75927.04,
4201,3.150204,8.033988e-05,0.1888,75929.64,
4202,3.289025,8.026923e-05,0.2046,75930.01,
4203,3.481943,8.019870e-05,0.2175,75922.72,
4204,3.460615,8.012829e-05,0.2030,75933.09,
4205,3.506666,8.005800e-05,0.2103,75928.02,
4206,3.425038,7.998782e-05,0.2163,75928.56,
4207,3.408434,7.991777e-05,0.2111,75931.45,
4208,3.424124,7.984783e-05,0.2017,75927.44,
4209,3.425276,7.977801e-05,0.2103,75924.87,
4210,3.442364,7.970831e-05,0.2040,75926.50,
4211,3.464817,7.963872e-05,0.2074,75926.88,
4212,3.435937,7.956926e-05,0.1896,75932.84,
4213,3.504527,7.949991e-05,0.2067,75925.48,
4214,3.445377,7.943069e-05,0.2140,75927.63,
4215,3.417192,7.936158e-05,0.2101,75928.25,
4216,3.364259,7.929259e-05,0.2061,75933.10,
4217,3.385460,7.922371e-05,0.1982,75931.66,
4218,3.381897,7.915496e-05,0.1960,75930.70,
4219,3.329914,7.908633e-05,0.2039,75938.62,
4220,3.346464,7.901781e-05,0.1885,75929.75,
4221,3.384709,7.894941e-05,0.1961,75936.99,
4222,3.411131,7.888113e-05,0.2036,75935.81,
4223,3.423452,7.881297e-05,0.1903,75914.52,
4224,3.399135,7.874493e-05,0.1924,75935.81,
4225,3.478745,7.867701e-05,0.2045,75932.20,
4226,3.345300,7.860921e-05,0.1979,75925.54,
4227,3.357951,7.854152e-05,0.1925,75933.67,
4228,3.380091,7.847396e-05,0.1946,75935.41,
4229,3.386959,7.840651e-05,0.1901,75923.82,
4230,3.402275,7.833919e-05,0.2000,75939.09,
4231,3.395787,7.827198e-05,0.1985,75929.47,
4232,3.324241,7.820489e-05,0.1855,75923.12,
4233,3.365980,7.813792e-05,0.1973,75929.11,
4234,3.444202,7.807107e-05,0.2263,75931.69,
4235,3.374841,7.800433e-05,0.1932,75933.73,
4236,3.384590,7.793772e-05,0.1959,75929.02,
4237,3.284469,7.787123e-05,0.1954,75937.56,
4238,3.214714,7.780485e-05,0.2025,75926.13,
4239,3.226036,7.773860e-05,0.1988,75935.54,
4240,3.196341,7.767246e-05,0.2572,75927.42,
4241,3.211821,7.760645e-05,0.2118,75930.04,
4242,3.224671,7.754055e-05,0.1998,75931.81,
4243,3.219570,7.747477e-05,0.2088,75928.61,
4244,3.190764,7.740911e-05,0.1972,75933.24,
4245,3.253557,7.734358e-05,0.2130,75933.45,
4246,3.243432,7.727816e-05,0.1952,75931.90,
4247,3.135505,7.721286e-05,0.2020,75927.14,
4248,3.204653,7.714768e-05,0.1915,75929.68,
4249,3.393393,7.708262e-05,0.2179,75931.89,
4250,3.415812,7.701768e-05,0.2085,75928.81,3.3721
4251,3.449686,7.695285e-05,0.2122,62476.15,
4252,3.373476,7.688815e-05,0.2152,75931.04,
4253,3.435004,7.682357e-05,0.2017,75931.74,
4254,3.410161,7.675911e-05,0.2070,75927.44,
4255,3.451886,7.669477e-05,0.2278,75935.66,
4256,3.483932,7.663054e-05,0.2383,75923.52,
4257,3.365135,7.656644e-05,0.2124,75933.91,
4258,3.395065,7.650246e-05,0.2057,75926.46,
4259,3.424690,7.643860e-05,0.1964,75932.68,
4260,3.367907,7.637485e-05,0.1980,75931.80,
4261,3.370896,7.631123e-05,0.2034,75923.50,
4262,3.352545,7.624773e-05,0.1914,75934.78,
4263,3.352920,7.618434e-05,0.1987,75928.67,
4264,3.378368,7.612108e-05,0.2085,75927.35,
4265,3.376966,7.605794e-05,0.2021,75933.94,
4266,3.335247,7.599492e-05,0.1913,75929.64,
4267,3.409030,7.593201e-05,0.1993,75929.41,
4268,3.411516,7.586923e-05,0.1900,75925.98,
4269,3.452542,7.580657e-05,0.1971,75932.59,
4270,3.382915,7.574403e-05,0.2054,75926.72,
4271,3.432197,7.568161e-05,0.1935,75930.13,
4272,3.335881,7.561930e-05,0.1941,75930.01,
4273,3.335154,7.555712e-05,0.1972,75929.00,
4274,3.407188,7.549506e-05,0.2166,75931.18,
4275,3.350696,7.543312e-05,0.1935,75930.65,
4276,3.359813,7.537130e-05,0.1933,75926.64,
4277,3.423993,7.530960e-05,0.2109,75931.36,
4278,3.359194,7.524802e-05,0.1993,75932.27,
4279,3.364300,7.518657e-05,0.1938,75925.87,
4280,3.364673,7.512523e-05,0.1936,75932.99,
4281,3.370243,7.506401e-05,0.2195,75931.92,
4282,3.364723,7.500291e-05,0.1859,75931.16,
4283,3.376690,7.494194e-05,0.1983,75929.91,
4284,3.298519,7.488108e-05,0.2204,75927.37,
4285,3.218818,7.482035e-05,0.2103,75927.05,
4286,3.241559,7.475973e-05,0.2077,75932.06,
4287,3.190271,7.469924e-05,0.2058,75922.93,
4288,3.163248,7.463887e-05,0.2028,75929.55,
4289,3.279600,7.457861e-05,0.2135,75931.04,
4290,3.246489,7.451848e-05,0.2062,75928.43,
4291,3.199940,7.445847e-05,0.1937,75926.50,
4292,3.237548,7.439858e-05,0.1927,75930.07,
4293,3.266882,7.433881e-05,0.1971,75927.81,
4294,3.207846,7.427917e-05,0.2067,75928.67,
4295,3.193923,7.421964e-05,0.1930,75934.52,
4296,3.319154,7.416023e-05,0.1928,75929.25,
4297,3.415339,7.410095e-05,0.2027,75930.91,
4298,3.517240,7.404179e-05,0.2141,75928.46,
4299,3.403400,7.398274e-05,0.2017,75929.20,
4300,3.436269,7.392382e-05,0.2194,75935.24,
4301,3.417328,7.386502e-05,0.2437,75922.73,
4302,3.411666,7.380634e-05,0.2193,75931.02,
4303,3.426867,7.374778e-05,0.2022,75929.21,
4304,3.403116,7.368935e-05,0.2087,75931.56,
4305,3.468269,7.363103e-05,0.2057,75926.84,
4306,3.431170,7.357284e-05,0.2088,75929.28,
4307,3.417902,7.351476e-05,0.2092,75932.06,
4308,3.423659,7.345681e-05,0.2174,75929.83,
4309,3.418476,7.339898e-05,0.2030,75928.19,
4310,3.395312,7.334127e-05,0.1948,75924.76,
4311,3.406376,7.328369e-05,0.2026,75936.99,
4312,3.416846,7.322622e-05,0.2102,75925.76,
4313,3.474756,7.316887e-05,0.2787,75932.25,
4314,3.357621,7.311165e-05,0.2138,75930.34,
4315,3.454085,7.305455e-05,0.2047,75909.45,
4316,3.421011,7.299757e-05,0.2143,75934.02,
4317,3.341167,7.294071e-05,0.2056,75925.02,
4318,3.441297,7.288397e-05,0.2041,75933.98,
4319,3.392365,7.282736e-05,0.1980,75928.41,
4320,3.331714,7.277086e-05,0.2072,75932.37,
4321,3.370781,7.271449e-05,0.1902,75927.35,
4322,3.368731,7.265824e-05,0.1950,75929.47,
4323,3.399771,7.260211e-05,0.1932,75925.65,
4324,3.391464,7.254611e-05,0.1912,75933.51,
4325,3.359370,7.249022e-05,0.1883,75938.89,
4326,3.391650,7.243446e-05,0.1948,75925.46,
4327,3.304811,7.237881e-05,0.1927,75933.76,
4328,3.303331,7.232329e-05,0.1859,75934.65,
4329,3.350715,7.226790e-05,0.1897,75928.11,
4330,3.334799,7.221262e-05,0.1857,75931.97,
4331,3.283761,7.215747e-05,0.2169,75926.97,
4332,3.211176,7.210243e-05,0.2125,75931.08,
4333,3.218655,7.204752e-05,0.1985,75933.25,
4334,3.245024,7.199274e-05,0.2095,75926.39,
4335,3.201172,7.193807e-05,0.2263,75934.18,
4336,3.221334,7.188353e-05,0.2077,75927.50,
4337,3.204301,7.182910e-05,0.2104,75923.72,
4338,3.282064,7.177480e-05,0.1908,75938.01,
4339,3.215874,7.172063e-05,0.2010,75931.79,
4340,3.161817,7.166657e-05,0.1970,75931.82,
4341,3.229179,7.161264e-05,0.2020,75927.79,
4342,3.202380,7.155883e-05,0.2022,75932.03,
4343,3.324563,7.150514e-05,0.2150,75928.18,
4344,3.422119,7.145157e-05,0.3115,75934.19,
4345,3.417265,7.139813e-05,0.2162,75928.73,
4346,3.447705,7.134480e-05,0.2194,75928.61,
4347,3.418505,7.129160e-05,0.2345,75933.09,
4348,3.396621,7.123853e-05,0.2385,75926.08,
4349,3.386639,7.118557e-05,0.1960,75930.47,
4350,3.418894,7.113274e-05,0.2097,75929.72,
4351,3.443181,7.108003e-05,0.2216,75931.18,
4352,3.435891,7.102744e-05,0.1994,75928.17,
4353,3.415646,7.097498e-05,0.2149,75925.36,
4354,3.396854,7.092263e-05,0.2082,75894.05,
4355,3.425673,7.087041e-05,0.2233,75930.57,
4356,3.401834,7.081832e-05,0.2008,75927.08,
4357,3.409844,7.076634e-05,0.1989,75921.11,
4358,3.427564,7.071449e-05,0.2098,75919.03,
4359,3.414004,7.066276e-05,0.2006,75916.12,
4360,3.393601,7.061115e-05,0.2048,75921.02,
4361,3.401218,7.055967e-05,0.1982,75920.71,
4362,3.411861,7.050831e-05,0.1902,75925.50,
4363,3.402118,7.045707e-05,0.1995,75913.75,
4364,3.413646,7.040595e-05,0.1952,75903.48,
4365,3.435679,7.035496e-05,0.1924,75926.84,
4366,3.425474,7.030409e-05,0.1913,75923.56,
4367,3.374232,7.025334e-05,0.2000,75922.46,
4368,3.303703,7.020271e-05,0.1971,75898.87,
4369,3.404674,7.015221e-05,0.2247,75904.22,
4370,3.429679,7.010183e-05,0.2027,75899.13,
4371,3.375949,7.005158e-05,0.2054,75905.63,
4372,3.359218,7.000144e-05,0.1931,75908.52,
4373,3.404173,6.995143e-05,0.2198,75904.41,
4374,3.327988,6.990155e-05,0.1991,75907.05,
4375,3.336594,6.985178e-05,0.2044,75903.29,
4376,3.359115,6.980214e-05,0.1822,75910.29,
4377,3.360453,6.975262e-05,0.1871,75903.43,
4378,3.296068,6.970323e-05,0.1855,75905.21,
4379,3.233656,6.965396e-05,0.2102,75905.64,
4380,3.230479,6.960481e-05,0.2017,75887.69,
4381,3.208844,6.955578e-05,0.2041,75907.21,
4382,3.214066,6.950688e-05,0.2057,75902.60,
4383,3.177755,6.945810e-05,0.1927,75907.38,
4384,3.192806,6.940944e-05,0.1932,75898.77,
4385,3.231369,6.936091e-05,0.2010,75905.84,
4386,3.199505,6.931250e-05,0.1886,75906.03,
4387,3.229597,6.926422e-05,0.1909,73232.73,
4388,3.310283,6.921605e-05,0.2302,75910.97,
4389,3.218747,6.916801e-05,0.2136,75912.99,
4390,3.246869,6.912010e-05,0.1984,75910.84,
4391,3.423925,6.907231e-05,0.2162,75914.12,
4392,3.432153,6.902464e-05,0.2157,75915.28,
4393,3.450057,6.897709e-05,0.2152,75915.33,
4394,3.440531,6.892967e-05,0.2160,75916.11,
4395,3.436153,6.888237e-05,0.2097,75910.96,
4396,3.432192,6.883519e-05,0.1967,75916.68,
4397,3.392175,6.878814e-05,0.2486,75900.56,
4398,3.416227,6.874121e-05,0.2038,75909.20,
4399,3.441643,6.869441e-05,0.2108,75909.05,
4400,3.406373,6.864773e-05,0.2187,75912.33,
4401,3.355427,6.860117e-05,0.1944,75913.28,
4402,3.414922,6.855474e-05,0.1946,75913.27,
4403,3.371340,6.850843e-05,0.2095,75915.96,
4404,3.388730,6.846224e-05,0.1978,75915.30,
4405,3.357821,6.841618e-05,0.1891,75911.44,
4406,3.400498,6.837024e-05,0.2039,75912.72,
4407,3.399775,6.832442e-05,0.1948,75908.04,
4408,3.385513,6.827873e-05,0.1932,75914.65,
4409,3.451168,6.823316e-05,0.1948,75910.52,
4410,3.337850,6.818772e-05,0.2544,75909.96,
4411,3.379068,6.814240e-05,0.2004,75912.44,
4412,3.413274,6.809720e-05,0.2125,75914.28,
4413,3.396513,6.805213e-05,0.1961,75909.36,
4414,3.377313,6.800718e-05,0.1902,75906.03,
4415,3.376542,6.796236e-05,0.2063,75919.37,
4416,3.416028,6.791766e-05,0.1952,75910.89,
4417,3.365559,6.787308e-05,0.1869,75915.80,
4418,3.420834,6.782863e-05,0.2051,75913.98,
4419,3.453582,6.778430e-05,0.2310,75917.68,
4420,3.361023,6.774009e-05,0.1967,75906.81,
4421,3.337557,6.769601e-05,0.1967,75912.77,
4422,3.394435,6.765206e-05,0.2027,75915.68,
4423,3.310636,6.760822e-05,0.2006,75905.04,
4424,3.373482,6.756452e-05,0.2009,75915.49,
4425,3.364754,6.752093e-05,0.2024,75908.05,
4426,3.212500,6.747747e-05,0.2506,75908.15,
4427,3.233730,6.743413e-05,0.2002,75913.71,
4428,3.244118,6.739092e-05,0.1985,75918.39,
4429,3.258691,6.734784e-05,0.2007,75913.38,
4430,3.197180,6.730487e-05,0.1976,75915.08,
4431,3.207572,6.726203e-05,0.1897,75908.58,
4432,3.311087,6.721932e-05,0.1952,75909.13,
4433,3.192674,6.717673e-05,0.2081,75911.85,
4434,3.219364,6.713426e-05,0.1890,75917.99,
4435,3.262189,6.709192e-05,0.2003,75912.24,
4436,3.176503,6.704970e-05,0.2054,75912.94,
4437,3.239895,6.700761e-05,0.1946,75914.04,
4438,3.435957,6.696564e-05,0.2209,75909.68,
4439,3.421269,6.692380e-05,0.2151,75909.65,
4440,3.432603,6.688208e-05,0.2233,75904.84,
4441,3.437280,6.684048e-05,0.2079,75915.53,
4442,3.474782,6.679901e-05,0.2181,75912.01,
4443,3.381164,6.675766e-05,0.1990,75914.05,
4444,3.417681,6.671644e-05,0.2057,75909.26,
4445,3.393725,6.667534e-05,0.4701,75918.07,
4446,3.417522,6.663437e-05,0.1993,75908.48,
4447,3.433109,6.659352e-05,0.2053,75911.20,
4448,3.394288,6.655280e-05,0.2028,75915.06,
4449,3.350966,6.651220e-05,0.2244,75912.11,
4450,3.397458,6.647173e-05,0.2066,75911.65,
4451,3.456312,6.643138e-05,0.2014,75918.00,
4452,3.417463,6.639115e-05,0.2068,75916.49,
4453,3.443092,6.635105e-05,0.2086,75903.71,
4454,3.399498,6.631107e-05,0.1945,75910.91,
4455,3.411058,6.627122e-05,0.2072,75917.43,
4456,3.398600,6.623150e-05,0.2057,75916.17,
4457,3.412824,6.619189e-05,0.1979,75914.42,
4458,3.410446,6.615242e-05,0.1962,75913.24,
4459,3.390775,6.611307e-05,0.1942,75917.24,
4460,3.336209,6.607384e-05,0.1890,75913.22,
4461,3.321340,6.603474e-05,0.1890,75911.34,
4462,3.321626,6.599576e-05,0.2039,75921.21,
4463,3.344215,6.595691e-05,0.1940,75915.38,
4464,3.343564,6.591818e-05,0.1944,75920.07,
4465,3.355429,6.587958e-05,0.2027,75905.95,
4466,3.338429,6.584110e-05,0.1994,75912.38,
4467,3.353813,6.580274e-05,0.1923,75918.41,
4468,3.369296,6.576452e-05,0.1900,75909.62,
4469,3.359316,6.572641e-05,0.1897,75913.78,
4470,3.365160,6.568844e-05,0.1918,75911.28,
4471,3.368140,6.565058e-05,0.1842,75909.15,
4472,3.184916,6.561285e-05,0.2154,75916.56,
4473,3.204050,6.557525e-05,0.1953,75913.45,
4474,3.125286,6.553777e-05,0.1957,75909.45,
4475,3.242549,6.550042e-05,0.2136,75911.38,
4476,3.180618,6.546319e-05,0.1898,75915.92,
4477,3.154173,6.542609e-05,0.2021,75920.83,
4478,3.224094,6.538911e-05,0.1880,75912.87,
4479,3.200532,6.535226e-05,0.1908,75911.06,
4480,3.367035,6.531553e-05,0.3090,75909.82,
4481,3.224495,6.527893e-05,0.2064,75906.32,
4482,3.190577,6.524245e-05,0.1956,75907.90,
4483,3.302333,6.520610e-05,0.2044,75907.68,
4484,3.436761,6.516988e-05,0.2175,75908.63,
4485,3.400410,6.513378e-05,0.2129,75918.08,
4486,3.425420,6.509780e-05,0.2301,75908.79,
4487,3.471405,6.506195e-05,0.2061,75916.68,
4488,3.441824,6.502622e-05,0.3353,75912.16,
4489,3.461103,6.499062e-05,0.2601,75912.70,
4490,3.382652,6.495515e-05,0.2371,75909.57,
4491,3.431339,6.491980e-05,0.2108,75909.75,
4492,3.495976,6.488458e-05,0.2470,75905.22,
4493,3.390384,6.484948e-05,0.2315,75906.29,
4494,3.492022,6.481451e-05,0.2259,75903.99,
4495,3.414432,6.477966e-05,0.2090,75909.45,
4496,3.380518,6.474494e-05,0.2138,75907.00,
4497,3.390245,6.471034e-05,0.2026,75914.52,
4498,3.381092,6.467587e-05,0.1899,75910.35,
4499,3.362244,6.464152e-05,0.2164,75905.61,
4500,3.445398,6.460730e-05,0.2279,75912.91,3.3630
4501,3.393445,6.457321e-05,0.1885,56534.68,
4502,3.384612,6.453924e-05,0.2054,75933.24,
4503,3.398446,6.450540e-05,0.2019,75930.94,
4504,3.427178,6.447168e-05,0.2000,75935.05,
4505,3.482168,6.443809e-05,0.1925,75933.35,
4506,3.388970,6.440462e-05,0.1990,75928.84,
4507,3.326275,6.437128e-05,0.1861,75935.38,
4508,3.381457,6.433806e-05,0.1923,75929.00,
4509,3.331120,6.430497e-05,0.1893,75932.82,
4510,3.367471,6.427201e-05,0.2200,75937.43,
4511,3.360384,6.423917e-05,0.1949,75929.72,
4512,3.344103,6.420646e-05,0.1876,75930.29,
4513,3.384870,6.417387e-05,0.1846,75931.67,
4514,3.352682,6.414141e-05,0.2123,75929.05,
4515,3.381922,6.410908e-05,0.1953,75930.70,
4516,3.335751,6.407687e-05,0.1919,75934.73,
4517,3.330651,6.404478e-05,0.1867,75933.30,
4518,3.241627,6.401282e-05,0.2015,75921.39,
4519,3.181135,6.398099e-05,0.2014,75929.40,
4520,3.203448,6.394928e-05,0.1968,75926.36,
4521,3.162059,6.391770e-05,0.2021,75919.68,
4522,3.198886,6.388625e-05,0.2165,75926.04,
4523,3.205528,6.385492e-05,0.2026,75920.87,
4524,3.212809,6.382372e-05,0.2006,75928.99,
4525,3.252781,6.379264e-05,0.1991,75919.22,
4526,3.214444,6.376169e-05,0.2085,75929.43,
4527,3.313403,6.373086e-05,0.2060,75920.74,
4528,3.254232,6.370016e-05,0.2190,75928.65,
4529,3.252510,6.366959e-05,0.1982,75930.17,
4530,3.308169,6.363914e-05,0.2197,75929.03,
4531,3.363999,6.360882e-05,0.2141,75928.81,
4532,3.360481,6.357863e-05,0.2059,75935.70,
4533,3.484068,6.354856e-05,0.2134,75923.21,
4534,3.395504,6.351861e-05,0.2007,75914.33,
4535,3.413844,6.348880e-05,0.2016,75936.39,
4536,3.392970,6.345910e-05,0.2187,75921.08,
4537,3.361989,6.342954e-05,0.1971,75916.74,
4538,3.434706,6.340010e-05,0.2668,75918.14,
4539,3.375931,6.337079e-05,0.2088,75925.13,
4540,3.426957,6.334160e-05,0.2154,75932.74,
4541,3.404335,6.331254e-05,0.2087,75937.22,
4542,3.425428,6.328360e-05,0.2021,75928.09,
4543,3.403646,6.325480e-05,0.2017,75924.12,
4544,3.377101,6.322611e-05,0.2105,75916.33,
4545,3.380793,6.319756e-05,0.2027,75930.71,
4546,3.408914,6.316913e-05,0.1940,75932.73,
4547,3.444134,6.314082e-05,0.2052,75927.01,
4548,3.437129,6.311265e-05,0.2197,75931.20,
4549,3.358995,6.308459e-05,0.1998,75928.23,
4550,3.401986,6.305667e-05,0.1971,75923.74,
4551,3.390154,6.302887e-05,0.1899,75927.37,
4552,3.400089,6.300120e-05,0.1946,75927.31,
4553,3.414912,6.297365e-05,0.2026,75935.82,
4554,3.428910,6.294623e-05,0.2117,75940.04,
4555,3.367582,6.291894e-05,0.1928,75934.62,
4556,3.333101,6.289177e-05,0.2023,75925.58,
4557,3.334956,6.286473e-05,0.1902,75933.24,
4558,3.379491,6.283781e-05,0.1994,75934.56,
4559,3.367246,6.281103e-05,0.1968,75933.72,
4560,3.387018,6.278436e-05,0.1916,75932.28,
4561,3.375327,6.275783e-05,0.1920,75918.32,
4562,3.401577,6.273142e-05,0.2011,75923.16,
4563,3.375514,6.270514e-05,0.1942,75915.28,
4564,3.332146,6.267898e-05,0.1882,75905.56,
4565,3.369231,6.265295e-05,0.2428,75933.12,
4566,3.165282,6.262705e-05,0.2078,75931.60,
4567,3.256991,6.260127e-05,0.2111,75925.91,
4568,3.246064,6.257562e-05,0.2051,75931.63,
4569,3.232174,6.255010e-05,0.2069,75930.78,
4570,3.129877,6.252470e-05,0.2048,75928.02,
4571,3.155596,6.249943e-05,0.1982,75932.26,
4572,3.185837,6.247428e-05,0.2090,75914.83,
4573,3.178420,6.244926e-05,0.2022,75934.62,
4574,3.201074,6.242437e-05,0.1933,75933.67,
4575,3.152861,6.239961e-05,0.1928,75936.44,
4576,3.148203,6.237497e-05,0.1910,75929.33,
4577,3.279620,6.235046e-05,0.2095,75929.83,
4578,3.369423,6.232607e-05,0.2260,73222.72,
4579,3.379391,6.230182e-05,0.2172,75915.68,
4580,3.349536,6.227768e-05,0.2066,75930.21,
4581,3.363365,6.225368e-05,0.2083,75924.41,
4582,3.474084,6.222980e-05,0.2173,75918.22,
4583,3.414963,6.220605e-05,0.1979,75925.15,
4584,3.369737,6.218242e-05,0.2002,75908.29,
4585,3.429989,6.215892e-05,0.2374,75908.52,
4586,3.358123,6.213555e-05,0.1927,75905.42,
4587,3.388153,6.211231e-05,0.2061,75905.61,
4588,3.386237,6.208919e-05,0.2090,75907.91,
4589,3.397051,6.206620e-05,0.2081,75904.62,
4590,3.418010,6.204333e-05,0.1976,75894.21,
4591,3.425376,6.202059e-05,0.2040,75906.83,
4592,3.383199,6.199798e-05,0.1922,75898.07,
4593,3.374406,6.197550e-05,0.1995,75907.37,
4594,3.398246,6.195314e-05,0.2078,75919.90,
4595,3.488566,6.193091e-05,0.2042,75924.67,
4596,3.419739,6.190880e-05,0.2118,75929.90,
4597,3.342911,6.188683e-05,0.2027,75925.40,
4598,3.423076,6.186497e-05,0.2014,75929.17,
4599,3.395291,6.184325e-05,0.2002,75929.28,
4600,3.424950,6.182165e-05,0.1901,75926.26,
4601,3.355743,6.180018e-05,0.1909,75908.19,
4602,3.339722,6.177884e-05,0.2065,75915.49,
4603,3.418158,6.175762e-05,0.2175,75909.27,
4604,3.360552,6.173653e-05,0.2006,75895.33,
4605,3.381274,6.171557e-05,0.1996,75890.49,
4606,3.347014,6.169473e-05,0.2057,75893.76,
4607,3.383776,6.167403e-05,0.1912,75894.09,
4608,3.283351,6.165344e-05,0.1960,75894.88,
4609,3.392229,6.163299e-05,0.1957,75899.54,
4610,3.344119,6.161266e-05,0.1937,75892.02,
4611,3.327872,6.159246e-05,0.1884,75902.01,
4612,3.452516,6.157238e-05,0.1946,75904.47,
4613,3.198749,6.155244e-05,0.2132,75903.40,
4614,3.215174,6.153262e-05,0.1887,75859.49,
4615,3.177044,6.151292e-05,0.2001,75900.53,
4616,3.232729,6.149336e-05,0.2231,75903.31,
4617,3.178795,6.147392e-05,0.1897,75907.13,
4618,3.160851,6.145460e-05,0.2015,75906.06,
4619,3.176812,6.143542e-05,0.2399,75895.83,
4620,3.245291,6.141636e-05,0.2172,75890.18,
4621,3.209470,6.139743e-05,0.1963,75901.15,
4622,3.216200,6.137862e-05,0.2028,75895.59,
4623,3.182152,6.135995e-05,0.1880,75906.66,
4624,3.316800,6.134140e-05,0.2099,75904.98,
4625,3.366867,6.132297e-05,0.2262,75903.03,
4626,3.475732,6.130468e-05,0.2045,75906.10,
4627,3.371722,6.128651e-05,0.2254,75907.81,
4628,3.438912,6.126847e-05,0.2091,75905.34,
4629,3.407121,6.125055e-05,0.1997,75904.61,
4630,3.387109,6.123276e-05,0.2233,75900.41,
4631,3.452862,6.121510e-05,0.2319,75910.77,
4632,3.384455,6.119757e-05,0.1991,75902.47,
4633,3.320744,6.118016e-05,0.2158,75905.87,
4634,3.427094,6.116289e-05,0.2042,75905.08,
4635,3.422222,6.114573e-05,0.2201,75904.23,
4636,3.408546,6.112871e-05,0.2076,75908.50,
4637,3.442985,6.111181e-05,0.2001,75901.60,
4638,3.410473,6.109504e-05,0.2052,75907.85,
4639,3.423208,6.107840e-05,0.1979,75904.95,
4640,3.376503,6.106188e-05,0.1971,75906.27,
